dt_id,dm_id,inv_id,descr,open_date
5,2,929,sample description sorry,310
11,7,282,sample description sorry,559
3,7,719,sample description sorry,701
1,1,97,sample description sorry,643
9,1,241,sample description sorry,203
5,3,671,sample description sorry,308
7,2,226,sample description sorry,483
3,2,245,sample description sorry,577
11,6,201,sample description sorry,489
7,6,978,sample description sorry,281
5,6,336,sample description sorry,399
5,2,270,sample description sorry,1
11,4,4,sample description sorry,202
1,2,173,sample description sorry,514
11,4,782,sample description sorry,293
10,1,900,sample description sorry,573
9,6,219,sample description sorry,191
9,1,875,sample description sorry,658
5,7,403,sample description sorry,138
3,2,207,sample description sorry,439
3,4,185,sample description sorry,179
7,5,28,sample description sorry,348
3,5,201,sample description sorry,540
5,4,860,sample description sorry,152
4,5,201,sample description sorry,291
7,3,969,sample description sorry,599
7,7,417,sample description sorry,206
8,1,11,sample description sorry,110
1,5,392,sample description sorry,403
3,2,754,sample description sorry,298
5,1,262,sample description sorry,110
9,1,389,sample description sorry,408
1,4,402,sample description sorry,416
8,1,689,sample description sorry,97
6,1,192,sample description sorry,255
6,7,926,sample description sorry,42
3,2,309,sample description sorry,18
4,5,1001,sample description sorry,419
9,1,697,sample description sorry,486
2,4,496,sample description sorry,275
10,4,269,sample description sorry,92
11,7,334,sample description sorry,384
7,1,98,sample description sorry,278
2,4,1013,sample description sorry,285
6,2,345,sample description sorry,453
11,1,48,sample description sorry,552
3,2,647,sample description sorry,279
5,2,796,sample description sorry,75
5,6,763,sample description sorry,577
9,4,744,sample description sorry,316
1,4,326,sample description sorry,241
7,1,934,sample description sorry,154
11,3,855,sample description sorry,298
10,4,115,sample description sorry,388
3,2,105,sample description sorry,639
9,7,93,sample description sorry,150
10,5,712,sample description sorry,107
2,2,372,sample description sorry,341
2,7,57,sample description sorry,112
1,5,245,sample description sorry,600
4,6,714,sample description sorry,445
3,6,373,sample description sorry,247
2,6,874,sample description sorry,674
10,6,70,sample description sorry,541
6,6,949,sample description sorry,67
7,7,799,sample description sorry,698
4,5,608,sample description sorry,524
4,7,126,sample description sorry,434
4,1,320,sample description sorry,354
4,1,843,sample description sorry,204
9,5,789,sample description sorry,467
5,5,622,sample description sorry,286
1,1,749,sample description sorry,76
5,1,98,sample description sorry,155
5,1,186,sample description sorry,499
1,1,972,sample description sorry,686
7,4,208,sample description sorry,552
8,4,117,sample description sorry,157
5,7,405,sample description sorry,700
6,1,947,sample description sorry,429
10,5,779,sample description sorry,603
1,4,459,sample description sorry,177
11,1,354,sample description sorry,250
5,3,558,sample description sorry,529
6,1,462,sample description sorry,623
9,5,96,sample description sorry,340
5,2,351,sample description sorry,516
1,3,852,sample description sorry,53
8,1,195,sample description sorry,570
9,1,429,sample description sorry,609
5,5,177,sample description sorry,256
8,5,60,sample description sorry,563
2,1,182,sample description sorry,126
3,4,498,sample description sorry,407
6,6,858,sample description sorry,345
10,2,310,sample description sorry,169
3,7,390,sample description sorry,498
4,7,998,sample description sorry,636
10,2,425,sample description sorry,151
8,3,481,sample description sorry,401
3,3,990,sample description sorry,12
6,7,390,sample description sorry,290
5,2,704,sample description sorry,75
11,1,976,sample description sorry,355
11,1,236,sample description sorry,621
3,1,891,sample description sorry,638
4,5,713,sample description sorry,627
5,5,672,sample description sorry,489
2,3,253,sample description sorry,421
3,2,448,sample description sorry,247
1,4,23,sample description sorry,367
6,5,333,sample description sorry,166
9,3,144,sample description sorry,128
11,7,296,sample description sorry,634
1,5,725,sample description sorry,96
2,1,436,sample description sorry,229
8,2,744,sample description sorry,405
9,2,612,sample description sorry,253
3,7,365,sample description sorry,135
3,5,6,sample description sorry,680
11,6,44,sample description sorry,317
9,3,80,sample description sorry,181
7,6,490,sample description sorry,106
3,5,578,sample description sorry,437
6,2,556,sample description sorry,199
5,2,183,sample description sorry,382
1,1,298,sample description sorry,424
1,3,641,sample description sorry,328
10,1,680,sample description sorry,29
7,1,47,sample description sorry,537
4,7,281,sample description sorry,475
1,6,397,sample description sorry,532
6,5,824,sample description sorry,82
1,7,421,sample description sorry,502
6,2,186,sample description sorry,292
4,2,590,sample description sorry,603
5,4,89,sample description sorry,145
7,2,196,sample description sorry,372
2,2,408,sample description sorry,48
8,7,396,sample description sorry,586
3,2,92,sample description sorry,53
8,6,83,sample description sorry,230
4,7,566,sample description sorry,490
3,7,102,sample description sorry,189
4,4,432,sample description sorry,250
7,7,490,sample description sorry,133
5,5,303,sample description sorry,652
6,2,702,sample description sorry,639
5,4,354,sample description sorry,292
1,4,996,sample description sorry,129
2,1,523,sample description sorry,580
4,2,369,sample description sorry,250
4,3,244,sample description sorry,666
2,4,233,sample description sorry,200
3,7,532,sample description sorry,412
4,5,130,sample description sorry,187
1,1,655,sample description sorry,79
3,2,352,sample description sorry,483
6,5,149,sample description sorry,341
7,4,782,sample description sorry,479
5,5,586,sample description sorry,345
6,5,797,sample description sorry,327
7,3,473,sample description sorry,652
7,7,386,sample description sorry,549
7,2,920,sample description sorry,101
11,2,457,sample description sorry,543
3,6,529,sample description sorry,453
8,5,447,sample description sorry,42
9,7,641,sample description sorry,290
7,6,647,sample description sorry,342
5,7,449,sample description sorry,533
7,6,361,sample description sorry,430
5,3,801,sample description sorry,284
7,6,789,sample description sorry,685
5,7,599,sample description sorry,345
10,2,40,sample description sorry,591
7,3,148,sample description sorry,306
10,1,669,sample description sorry,17
10,5,176,sample description sorry,145
11,4,372,sample description sorry,78
3,4,278,sample description sorry,339
8,3,592,sample description sorry,611
5,1,662,sample description sorry,298
8,1,846,sample description sorry,372
7,1,617,sample description sorry,688
11,5,296,sample description sorry,194
10,6,80,sample description sorry,495
9,3,129,sample description sorry,548
10,7,744,sample description sorry,197
7,3,780,sample description sorry,356
2,1,834,sample description sorry,474
1,2,409,sample description sorry,205
5,6,153,sample description sorry,458
9,3,50,sample description sorry,499
3,7,505,sample description sorry,580
10,7,893,sample description sorry,108
1,3,362,sample description sorry,634
11,7,390,sample description sorry,681
7,4,1003,sample description sorry,630
1,2,623,sample description sorry,500
9,4,709,sample description sorry,617
7,1,89,sample description sorry,584
5,2,924,sample description sorry,111
2,1,292,sample description sorry,222
1,7,522,sample description sorry,306
8,2,118,sample description sorry,529
8,1,797,sample description sorry,77
8,2,350,sample description sorry,169
2,1,347,sample description sorry,169
3,1,608,sample description sorry,350
6,1,678,sample description sorry,129
5,3,335,sample description sorry,107
11,3,685,sample description sorry,660
5,1,953,sample description sorry,700
3,5,430,sample description sorry,460
5,1,478,sample description sorry,664
11,2,277,sample description sorry,389
11,4,21,sample description sorry,36
11,1,246,sample description sorry,336
2,5,17,sample description sorry,347
9,5,958,sample description sorry,631
4,7,514,sample description sorry,145
1,2,740,sample description sorry,693
9,5,835,sample description sorry,25
8,4,234,sample description sorry,637
9,5,615,sample description sorry,520
5,7,455,sample description sorry,373
4,3,800,sample description sorry,35
5,4,659,sample description sorry,476
9,5,829,sample description sorry,200
1,5,661,sample description sorry,593
7,5,275,sample description sorry,523
6,4,864,sample description sorry,276
10,1,532,sample description sorry,370
1,5,232,sample description sorry,181
3,6,519,sample description sorry,478
7,5,987,sample description sorry,58
2,3,670,sample description sorry,224
2,2,556,sample description sorry,567
11,5,782,sample description sorry,340
1,4,731,sample description sorry,554
10,6,221,sample description sorry,244
5,4,783,sample description sorry,121
2,2,282,sample description sorry,637
11,4,298,sample description sorry,458
4,3,998,sample description sorry,403
4,2,264,sample description sorry,663
6,1,60,sample description sorry,523
1,4,205,sample description sorry,352
4,1,76,sample description sorry,352
7,1,196,sample description sorry,521
9,4,639,sample description sorry,40
1,5,626,sample description sorry,508
5,5,877,sample description sorry,42
6,4,160,sample description sorry,589
3,2,30,sample description sorry,149
1,5,453,sample description sorry,678
10,4,744,sample description sorry,561
2,3,470,sample description sorry,51
5,2,69,sample description sorry,259
4,4,809,sample description sorry,394
3,1,404,sample description sorry,411
4,3,87,sample description sorry,622
4,2,40,sample description sorry,108
1,7,462,sample description sorry,506
11,5,257,sample description sorry,575
3,7,364,sample description sorry,4
6,6,607,sample description sorry,684
3,5,164,sample description sorry,86
4,3,936,sample description sorry,196
8,1,856,sample description sorry,560
1,6,762,sample description sorry,271
10,1,166,sample description sorry,485
3,2,675,sample description sorry,27
7,1,313,sample description sorry,118
1,6,423,sample description sorry,430
4,1,1009,sample description sorry,45
8,3,270,sample description sorry,325
4,6,889,sample description sorry,698
9,6,570,sample description sorry,363
7,1,700,sample description sorry,492
7,4,168,sample description sorry,357
8,6,538,sample description sorry,521
6,1,285,sample description sorry,628
3,1,35,sample description sorry,70
10,7,879,sample description sorry,178
5,4,580,sample description sorry,345
4,2,111,sample description sorry,373
